SUI,SELL,LIMIT,IOC,793.7,2.681200,None,FILLED,442.1,793.7,1750712788090,2128.06844
BMT,SELL,LIMIT,IOC,826,0.1379000,None,FILLED,593,826,1750712806066,113.9054
TURBO,SELL,LIMIT,IOC,145408,0.0033853,None,FILLED,82390,145408,1750712809702,492.2497024
PNUT,SELL,LIMIT,IOC,4729,0.2089300,None,FILLED,1433,4729,1750712809702,988.02997
MOODENG,SELL,LIMIT,IOC,3434,0.1448300,None,FILLED,1327,3434,1750712809702,497.34621999999996
COMP,SELL,LIMIT,IOC,42.643,46.63,None,FILLED,4.798,42.643,1750712809702,1988.4430900000002
HIPPO,SELL,LIMIT,IOC,27548,0.0016730,None,FILLED,20670,27548,1750712816430,46.087804
FET,SELL,LIMIT,IOC,500,0.6340000,None,FILLED,447,500,1750712817402,317.0
BID,SELL,LIMIT,IOC,2335,0.1264900,None,FILLED,186,2335,1750712830314,295.35415
SXT,BUY,LIMIT,IOC,1969,0.0725400,None,FILLED,1073,1969,1750712837468,142.83126
SWELL,BUY,LIMIT,IOC,2500,0.0085600,None,FILLED,1026,2500,1750712838127,21.4
AERO,SELL,LIMIT,IOC,377.9,0.8209000,None,FILLED,158.2,377.9,1750712847282,310.21810999999997
SXT,BUY,LIMIT,IOC,4473,0.0730300,None,FILLED,3327,4473,1750712850762,326.66319
AERGO,BUY,LIMIT,IOC,57,0.1285300,None,FILLED,57,57,1750712856623,7.3262100000000006
DOGE,SELL,LIMIT,IOC,210,0.157450,None,FILLED,210,210,1750712864406,33.0645
SEI,SELL,LIMIT,IOC,1821,0.2247000,None,FILLED,996,1821,1750712865164,409.1787
HAEDAL,BUY,LIMIT,IOC,11015,0.1354020,None,FILLED,309,11015,1750712865883,1491.45303
DOGE,SELL,LIMIT,IOC,2128,0.157420,None,FILLED,2128,2128,1750712866076,334.98976
SUI,SELL,LIMIT,IOC,300.0,2.671700,None,FILLED,300.0,300.0,1750712866310,801.51
AERGO,BUY,LIMIT,IOC,5477,0.1290500,None,FILLED,58,5477,1750712868111,706.8068499999999
AERGO,BUY,LIMIT,IOC,79,0.1292700,None,FILLED,79,79,1750712869369,10.21233
LDO,SELL,LIMIT,IOC,718,0.681900,None,FILLED,718,718,1750712869595,489.6042
AERGO,BUY,LIMIT,IOC,15102,0.1293400,None,FILLED,755,15102,1750712871500,1953.2926800000002
AERGO,BUY,LIMIT,IOC,3366,0.1297300,None,FILLED,2023,3366,1750712875413,436.67118000000005
BCH,BUY,LIMIT,IOC,0.695,455.51,None,FILLED,0.307,0.695,1750712875413,316.57944999999995
TAO,SELL,LIMIT,IOC,0.030,331.28,None,FILLED,0.030,0.030,1750712877964,9.9384
